time/a,0.00,0.10,0.20
2020.833333,39.591670161524874,32.70860205442588,26.3981788081903
2020.916667,68.1689822579428,44.87721034746826,30.172763738360167
2020.999999,83.44984823310915,52.66237766546637,32.906852727269026
2021.083333,128.52303264290163,72.23684387441736,34.75358647030368
2021.166667,133.24268503226648,76.28712803598911,36.70314409658338
2021.25,183.05979024301908,97.61011777200432,41.07625137473244
2021.333333,163.88736457159618,89.94199627603837,42.00795495403186
2021.416667,144.58401063513298,81.54950768693143,41.95497320685236
2021.5,71.37023454739654,51.85761255323617,40.679458258306504
2021.583333,56.780968934168584,44.279647487734906,38.36794587662534
2021.666667,49.80922913791757,39.444515300165435,35.73797770186812
2021.75,45.91247893732284,36.82731424043871,34.15806692365058
2021.833333,59.99833754677605,43.12768368915354,34.44733244726923
2021.916667,109.10697644737284,63.88674661176502,36.33598686219515
2021.999999,143.76278318878158,80.5508086895448,39.72293422358276
2022.083333,193.03309818400635,101.15729824542632,42.66599053719406
2022.166667,190.9043065078273,101.73889826013146,43.7180065946888
2022.25,214.64916417794947,111.08976442477261,45.20850961668
2022.333333,188.93372905039323,103.38757537306721,47.50240980308493
2022.416667,140.99144009168864,83.83379777652013,46.438748519082765
2022.5,116.96760456258761,73.13716761676164,45.765391700307916
2022.583333,100.13828967052319,65.00819057798157,44.799468311910864
2022.666667,79.23920692676,56.18628408107537,43.244169245541585
2022.75,74.43698587673947,53.56012202130428,42.22719569472444
2022.833333,71.98556355900226,52.32833409554014,41.58933889278907
2022.916667,131.6431735396101,76.78671150509548,42.79991953184163
2022.999999,186.34812408335335,100.74408110207985,45.946550193848914
2023.083333,239.37907813426798,124.0731417176685,49.4879630021059
2023.166667,247.36727433355162,126.16674731252847,49.97976611265335
2023.25,252.39040727214388,129.39597936798646,51.02956527675152
2023.333333,178.10218225216306,101.85660394654306,50.127506776302916
2023.416667,128.5531574783734,79.38619930427423,48.039026342435434
2023.5,100.10891467933342,67.6265946643802,47.09104594501274
2023.583333,86.0639790890896,60.33253399376808,45.83321746527351
2023.666667,71.68478920708111,53.35484171116291,43.72220921590481
2023.75,62.85337570300511,47.94429703489415,41.478516775103245
2023.833333,67.05467871022272,49.41952422617695,40.87903481034033
2023.916667,127.3412119426344,76.16088777746546,43.8265773682665
2023.999999,159.5044123650238,91.22994444504485,47.02459641937658
2024.083333,185.2857043643547,102.4310357969758,48.757941684636876
2024.166667,170.49481279882173,97.83526750538158,49.14337235107946
2024.25,180.40176798647565,101.76967218101248,49.59255230045404
2024.333333,190.86571970332307,106.79204764697694,50.19754579312598
2024.416667,112.79324806534426,74.37450592126942,49.23361776896472
2024.5,96.9602979525701,65.80839927807463,47.02453710828511
2024.583333,69.86551339850544,52.937951580237694,44.41976559167219
2024.666667,64.01124744832799,48.96011202055725,42.45179296647435
2024.916667,103.79698617952701,65.50191715098327,42.52751321981001
2024.999999,175.37097385244948,96.3631880580068,47.26683859661648
